# Lightning emoji catalogue; Unicode Emoji 17.0; emojis crate 0.8.2
# emoji\tname\taliases\tcategory\tbaseEmoji\ttone
👩🏻‍🐰‍👩🏽	women with bunny ears: light skin tone, medium skin tone		People & Body	👯‍♀️	mixed
👩🏻‍🐰‍👩🏾	women with bunny ears: light skin tone, medium-dark skin tone		People & Body	👯‍♀️	mixed
👩🏻‍🐰‍👩🏿	women with bunny ears: light skin tone, dark skin tone		People & Body	👯‍♀️	mixed
👩🏼‍🐰‍👩🏻	women with bunny ears: medium-light skin tone, light skin tone		People & Body	👯‍♀️	mixed
👩🏼‍🐰‍👩🏽	women with bunny ears: medium-light skin tone, medium skin tone		People & Body	👯‍♀️	mixed
👩🏼‍🐰‍👩🏾	women with bunny ears: medium-light skin tone, medium-dark skin tone		People & Body	👯‍♀️	mixed
👩🏼‍🐰‍👩🏿	women with bunny ears: medium-light skin tone, dark skin tone		People & Body	👯‍♀️	mixed
👩🏽‍🐰‍👩🏻	women with bunny ears: medium skin tone, light skin tone		People & Body	👯‍♀️	mixed
👩🏽‍🐰‍👩🏼	women with bunny ears: medium skin tone, medium-light skin tone		People & Body	👯‍♀️	mixed
👩🏽‍🐰‍👩🏾	women with bunny ears: medium skin tone, medium-dark skin tone		People & Body	👯‍♀️	mixed
👩🏽‍🐰‍👩🏿	women with bunny ears: medium skin tone, dark skin tone		People & Body	👯‍♀️	mixed
👩🏾‍🐰‍👩🏻	women with bunny ears: medium-dark skin tone, light skin tone		People & Body	👯‍♀️	mixed
👩🏾‍🐰‍👩🏼	women with bunny ears: medium-dark skin tone, medium-light skin tone		People & Body	👯‍♀️	mixed
👩🏾‍🐰‍👩🏽	women with bunny ears: medium-dark skin tone, medium skin tone		People & Body	👯‍♀️	mixed
👩🏾‍🐰‍👩🏿	women with bunny ears: medium-dark skin tone, dark skin tone		People & Body	👯‍♀️	mixed
👩🏿‍🐰‍👩🏻	women with bunny ears: dark skin tone, light skin tone		People & Body	👯‍♀️	mixed
👩🏿‍🐰‍👩🏼	women with bunny ears: dark skin tone, medium-light skin tone		People & Body	👯‍♀️	mixed
👩🏿‍🐰‍👩🏽	women with bunny ears: dark skin tone, medium skin tone		People & Body	👯‍♀️	mixed
👩🏿‍🐰‍👩🏾	women with bunny ears: dark skin tone, medium-dark skin tone		People & Body	👯‍♀️	mixed
🧖	person in steamy room	sauna_person	People & Body	🧖	default
🧖🏻	person in steamy room: light skin tone		People & Body	🧖	light
🧖🏼	person in steamy room: medium-light skin tone		People & Body	🧖	medium-light
🧖🏽	person in steamy room: medium skin tone		People & Body	🧖	medium
🧖🏾	person in steamy room: medium-dark skin tone		People & Body	🧖	medium-dark
🧖🏿	person in steamy room: dark skin tone		People & Body	🧖	dark
🧖‍♂️	man in steamy room	sauna_man	People & Body	🧖‍♂️	default
🧖🏻‍♂️	man in steamy room: light skin tone		People & Body	🧖‍♂️	light
🧖🏼‍♂️	man in steamy room: medium-light skin tone		People & Body	🧖‍♂️	medium-light
🧖🏽‍♂️	man in steamy room: medium skin tone		People & Body	🧖‍♂️	medium
🧖🏾‍♂️	man in steamy room: medium-dark skin tone		People & Body	🧖‍♂️	medium-dark
🧖🏿‍♂️	man in steamy room: dark skin tone		People & Body	🧖‍♂️	dark
🧖‍♀️	woman in steamy room	sauna_woman	People & Body	🧖‍♀️	default
🧖🏻‍♀️	woman in steamy room: light skin tone		People & Body	🧖‍♀️	light
🧖🏼‍♀️	woman in steamy room: medium-light skin tone		People & Body	🧖‍♀️	medium-light
🧖🏽‍♀️	woman in steamy room: medium skin tone		People & Body	🧖‍♀️	medium
🧖🏾‍♀️	woman in steamy room: medium-dark skin tone		People & Body	🧖‍♀️	medium-dark
🧖🏿‍♀️	woman in steamy room: dark skin tone		People & Body	🧖‍♀️	dark
🧗	person climbing	climbing	People & Body	🧗	default
🧗🏻	person climbing: light skin tone		People & Body	🧗	light
🧗🏼	person climbing: medium-light skin tone		People & Body	🧗	medium-light
🧗🏽	person climbing: medium skin tone		People & Body	🧗	medium
🧗🏾	person climbing: medium-dark skin tone		People & Body	🧗	medium-dark
🧗🏿	person climbing: dark skin tone		People & Body	🧗	dark
🧗‍♂️	man climbing	climbing_man	People & Body	🧗‍♂️	default
🧗🏻‍♂️	man climbing: light skin tone		People & Body	🧗‍♂️	light
🧗🏼‍♂️	man climbing: medium-light skin tone		People & Body	🧗‍♂️	medium-light
🧗🏽‍♂️	man climbing: medium skin tone		People & Body	🧗‍♂️	medium
🧗🏾‍♂️	man climbing: medium-dark skin tone		People & Body	🧗‍♂️	medium-dark
🧗🏿‍♂️	man climbing: dark skin tone		People & Body	🧗‍♂️	dark
🧗‍♀️	woman climbing	climbing_woman	People & Body	🧗‍♀️	default
🧗🏻‍♀️	woman climbing: light skin tone		People & Body	🧗‍♀️	light
🧗🏼‍♀️	woman climbing: medium-light skin tone		People & Body	🧗‍♀️	medium-light
🧗🏽‍♀️	woman climbing: medium skin tone		People & Body	🧗‍♀️	medium
🧗🏾‍♀️	woman climbing: medium-dark skin tone		People & Body	🧗‍♀️	medium-dark
🧗🏿‍♀️	woman climbing: dark skin tone		People & Body	🧗‍♀️	dark
🤺	person fencing	person_fencing	People & Body	🤺	none
🏇	horse racing	horse_racing	People & Body	🏇	default
🏇🏻	horse racing: light skin tone		People & Body	🏇	light
🏇🏼	horse racing: medium-light skin tone		People & Body	🏇	medium-light
🏇🏽	horse racing: medium skin tone		People & Body	🏇	medium
🏇🏾	horse racing: medium-dark skin tone		People & Body	🏇	medium-dark
🏇🏿	horse racing: dark skin tone		People & Body	🏇	dark
⛷️	skier	skier	People & Body	⛷️	none
🏂	snowboarder	snowboarder	People & Body	🏂	default
🏂🏻	snowboarder: light skin tone		People & Body	🏂	light
🏂🏼	snowboarder: medium-light skin tone		People & Body	🏂	medium-light
🏂🏽	snowboarder: medium skin tone		People & Body	🏂	medium
🏂🏾	snowboarder: medium-dark skin tone		People & Body	🏂	medium-dark
🏂🏿	snowboarder: dark skin tone		People & Body	🏂	dark
🏌️	person golfing	golfing	People & Body	🏌️	default
🏌🏻	person golfing: light skin tone		People & Body	🏌️	light
🏌🏼	person golfing: medium-light skin tone		People & Body	🏌️	medium-light
🏌🏽	person golfing: medium skin tone		People & Body	🏌️	medium
🏌🏾	person golfing: medium-dark skin tone		People & Body	🏌️	medium-dark
🏌🏿	person golfing: dark skin tone		People & Body	🏌️	dark
🏌️‍♂️	man golfing	golfing_man	People & Body	🏌️‍♂️	default
🏌🏻‍♂️	man golfing: light skin tone		People & Body	🏌️‍♂️	light
🏌🏼‍♂️	man golfing: medium-light skin tone		People & Body	🏌️‍♂️	medium-light
🏌🏽‍♂️	man golfing: medium skin tone		People & Body	🏌️‍♂️	medium
🏌🏾‍♂️	man golfing: medium-dark skin tone		People & Body	🏌️‍♂️	medium-dark
🏌🏿‍♂️	man golfing: dark skin tone		People & Body	🏌️‍♂️	dark
🏌️‍♀️	woman golfing	golfing_woman	People & Body	🏌️‍♀️	default
🏌🏻‍♀️	woman golfing: light skin tone		People & Body	🏌️‍♀️	light
🏌🏼‍♀️	woman golfing: medium-light skin tone		People & Body	🏌️‍♀️	medium-light
🏌🏽‍♀️	woman golfing: medium skin tone		People & Body	🏌️‍♀️	medium
🏌🏾‍♀️	woman golfing: medium-dark skin tone		People & Body	🏌️‍♀️	medium-dark
🏌🏿‍♀️	woman golfing: dark skin tone		People & Body	🏌️‍♀️	dark
🏄	person surfing	surfer	People & Body	🏄	default
🏄🏻	person surfing: light skin tone		People & Body	🏄	light
🏄🏼	person surfing: medium-light skin tone		People & Body	🏄	medium-light
🏄🏽	person surfing: medium skin tone		People & Body	🏄	medium
🏄🏾	person surfing: medium-dark skin tone		People & Body	🏄	medium-dark
🏄🏿	person surfing: dark skin tone		People & Body	🏄	dark
🏄‍♂️	man surfing	surfing_man	People & Body	🏄‍♂️	default
🏄🏻‍♂️	man surfing: light skin tone		People & Body	🏄‍♂️	light
🏄🏼‍♂️	man surfing: medium-light skin tone		People & Body	🏄‍♂️	medium-light
🏄🏽‍♂️	man surfing: medium skin tone		People & Body	🏄‍♂️	medium
🏄🏾‍♂️	man surfing: medium-dark skin tone		People & Body	🏄‍♂️	medium-dark
🏄🏿‍♂️	man surfing: dark skin tone		People & Body	🏄‍♂️	dark
🏄‍♀️	woman surfing	surfing_woman	People & Body	🏄‍♀️	default
🏄🏻‍♀️	woman surfing: light skin tone		People & Body	🏄‍♀️	light
🏄🏼‍♀️	woman surfing: medium-light skin tone		People & Body	🏄‍♀️	medium-light
🏄🏽‍♀️	woman surfing: medium skin tone		People & Body	🏄‍♀️	medium
🏄🏾‍♀️	woman surfing: medium-dark skin tone		People & Body	🏄‍♀️	medium-dark
🏄🏿‍♀️	woman surfing: dark skin tone		People & Body	🏄‍♀️	dark
🚣	person rowing boat	rowboat	People & Body	🚣	default
🚣🏻	person rowing boat: light skin tone		People & Body	🚣	light
🚣🏼	person rowing boat: medium-light skin tone		People & Body	🚣	medium-light
🚣🏽	person rowing boat: medium skin tone		People & Body	🚣	medium
🚣🏾	person rowing boat: medium-dark skin tone		People & Body	🚣	medium-dark
🚣🏿	person rowing boat: dark skin tone		People & Body	🚣	dark
🚣‍♂️	man rowing boat	rowing_man	People & Body	🚣‍♂️	default
🚣🏻‍♂️	man rowing boat: light skin tone		People & Body	🚣‍♂️	light
🚣🏼‍♂️	man rowing boat: medium-light skin tone		People & Body	🚣‍♂️	medium-light
🚣🏽‍♂️	man rowing boat: medium skin tone		People & Body	🚣‍♂️	medium
🚣🏾‍♂️	man rowing boat: medium-dark skin tone		People & Body	🚣‍♂️	medium-dark
🚣🏿‍♂️	man rowing boat: dark skin tone		People & Body	🚣‍♂️	dark
🚣‍♀️	woman rowing boat	rowing_woman	People & Body	🚣‍♀️	default
🚣🏻‍♀️	woman rowing boat: light skin tone		People & Body	🚣‍♀️	light
🚣🏼‍♀️	woman rowing boat: medium-light skin tone		People & Body	🚣‍♀️	medium-light
🚣🏽‍♀️	woman rowing boat: medium skin tone		People & Body	🚣‍♀️	medium
🚣🏾‍♀️	woman rowing boat: medium-dark skin tone		People & Body	🚣‍♀️	medium-dark
🚣🏿‍♀️	woman rowing boat: dark skin tone		People & Body	🚣‍♀️	dark
🏊	person swimming	swimmer	People & Body	🏊	default
🏊🏻	person swimming: light skin tone		People & Body	🏊	light
🏊🏼	person swimming: medium-light skin tone		People & Body	🏊	medium-light
🏊🏽	person swimming: medium skin tone		People & Body	🏊	medium
🏊🏾	person swimming: medium-dark skin tone		People & Body	🏊	medium-dark
🏊🏿	person swimming: dark skin tone		People & Body	🏊	dark
🏊‍♂️	man swimming	swimming_man	People & Body	🏊‍♂️	default
🏊🏻‍♂️	man swimming: light skin tone		People & Body	🏊‍♂️	light
🏊🏼‍♂️	man swimming: medium-light skin tone		People & Body	🏊‍♂️	medium-light
🏊🏽‍♂️	man swimming: medium skin tone		People & Body	🏊‍♂️	medium
🏊🏾‍♂️	man swimming: medium-dark skin tone		People & Body	🏊‍♂️	medium-dark
🏊🏿‍♂️	man swimming: dark skin tone		People & Body	🏊‍♂️	dark
🏊‍♀️	woman swimming	swimming_woman	People & Body	🏊‍♀️	default
🏊🏻‍♀️	woman swimming: light skin tone		People & Body	🏊‍♀️	light
🏊🏼‍♀️	woman swimming: medium-light skin tone		People & Body	🏊‍♀️	medium-light
🏊🏽‍♀️	woman swimming: medium skin tone		People & Body	🏊‍♀️	medium
🏊🏾‍♀️	woman swimming: medium-dark skin tone		People & Body	🏊‍♀️	medium-dark
🏊🏿‍♀️	woman swimming: dark skin tone		People & Body	🏊‍♀️	dark
⛹️	person bouncing ball	bouncing_ball_person	People & Body	⛹️	default
⛹🏻	person bouncing ball: light skin tone		People & Body	⛹️	light
⛹🏼	person bouncing ball: medium-light skin tone		People & Body	⛹️	medium-light
⛹🏽	person bouncing ball: medium skin tone		People & Body	⛹️	medium
⛹🏾	person bouncing ball: medium-dark skin tone		People & Body	⛹️	medium-dark
⛹🏿	person bouncing ball: dark skin tone		People & Body	⛹️	dark
⛹️‍♂️	man bouncing ball	bouncing_ball_man basketball_man	People & Body	⛹️‍♂️	default
⛹🏻‍♂️	man bouncing ball: light skin tone		People & Body	⛹️‍♂️	light
⛹🏼‍♂️	man bouncing ball: medium-light skin tone		People & Body	⛹️‍♂️	medium-light
⛹🏽‍♂️	man bouncing ball: medium skin tone		People & Body	⛹️‍♂️	medium
⛹🏾‍♂️	man bouncing ball: medium-dark skin tone		People & Body	⛹️‍♂️	medium-dark
⛹🏿‍♂️	man bouncing ball: dark skin tone		People & Body	⛹️‍♂️	dark
⛹️‍♀️	woman bouncing ball	bouncing_ball_woman basketball_woman	People & Body	⛹️‍♀️	default
⛹🏻‍♀️	woman bouncing ball: light skin tone		People & Body	⛹️‍♀️	light
⛹🏼‍♀️	woman bouncing ball: medium-light skin tone		People & Body	⛹️‍♀️	medium-light
⛹🏽‍♀️	woman bouncing ball: medium skin tone		People & Body	⛹️‍♀️	medium
⛹🏾‍♀️	woman bouncing ball: medium-dark skin tone		People & Body	⛹️‍♀️	medium-dark
⛹🏿‍♀️	woman bouncing ball: dark skin tone		People & Body	⛹️‍♀️	dark
🏋️	person lifting weights	weight_lifting	People & Body	🏋️	default
🏋🏻	person lifting weights: light skin tone		People & Body	🏋️	light
🏋🏼	person lifting weights: medium-light skin tone		People & Body	🏋️	medium-light
🏋🏽	person lifting weights: medium skin tone		People & Body	🏋️	medium
🏋🏾	person lifting weights: medium-dark skin tone		People & Body	🏋️	medium-dark
🏋🏿	person lifting weights: dark skin tone		People & Body	🏋️	dark
🏋️‍♂️	man lifting weights	weight_lifting_man	People & Body	🏋️‍♂️	default
🏋🏻‍♂️	man lifting weights: light skin tone		People & Body	🏋️‍♂️	light
🏋🏼‍♂️	man lifting weights: medium-light skin tone		People & Body	🏋️‍♂️	medium-light
🏋🏽‍♂️	man lifting weights: medium skin tone		People & Body	🏋️‍♂️	medium
🏋🏾‍♂️	man lifting weights: medium-dark skin tone		People & Body	🏋️‍♂️	medium-dark
🏋🏿‍♂️	man lifting weights: dark skin tone		People & Body	🏋️‍♂️	dark
🏋️‍♀️	woman lifting weights	weight_lifting_woman	People & Body	🏋️‍♀️	default
🏋🏻‍♀️	woman lifting weights: light skin tone		People & Body	🏋️‍♀️	light
🏋🏼‍♀️	woman lifting weights: medium-light skin tone		People & Body	🏋️‍♀️	medium-light
🏋🏽‍♀️	woman lifting weights: medium skin tone		People & Body	🏋️‍♀️	medium
🏋🏾‍♀️	woman lifting weights: medium-dark skin tone		People & Body	🏋️‍♀️	medium-dark
🏋🏿‍♀️	woman lifting weights: dark skin tone		People & Body	🏋️‍♀️	dark
🚴	person biking	bicyclist	People & Body	🚴	default
🚴🏻	person biking: light skin tone		People & Body	🚴	light
🚴🏼	person biking: medium-light skin tone		People & Body	🚴	medium-light
🚴🏽	person biking: medium skin tone		People & Body	🚴	medium
🚴🏾	person biking: medium-dark skin tone		People & Body	🚴	medium-dark
🚴🏿	person biking: dark skin tone		People & Body	🚴	dark
🚴‍♂️	man biking	biking_man	People & Body	🚴‍♂️	default
🚴🏻‍♂️	man biking: light skin tone		People & Body	🚴‍♂️	light
🚴🏼‍♂️	man biking: medium-light skin tone		People & Body	🚴‍♂️	medium-light
🚴🏽‍♂️	man biking: medium skin tone		People & Body	🚴‍♂️	medium
🚴🏾‍♂️	man biking: medium-dark skin tone		People & Body	🚴‍♂️	medium-dark
🚴🏿‍♂️	man biking: dark skin tone		People & Body	🚴‍♂️	dark
🚴‍♀️	woman biking	biking_woman	People & Body	🚴‍♀️	default
🚴🏻‍♀️	woman biking: light skin tone		People & Body	🚴‍♀️	light
🚴🏼‍♀️	woman biking: medium-light skin tone		People & Body	🚴‍♀️	medium-light
🚴🏽‍♀️	woman biking: medium skin tone		People & Body	🚴‍♀️	medium
🚴🏾‍♀️	woman biking: medium-dark skin tone		People & Body	🚴‍♀️	medium-dark
🚴🏿‍♀️	woman biking: dark skin tone		People & Body	🚴‍♀️	dark
🚵	person mountain biking	mountain_bicyclist	People & Body	🚵	default
🚵🏻	person mountain biking: light skin tone		People & Body	🚵	light
🚵🏼	person mountain biking: medium-light skin tone		People & Body	🚵	medium-light
🚵🏽	person mountain biking: medium skin tone		People & Body	🚵	medium
🚵🏾	person mountain biking: medium-dark skin tone		People & Body	🚵	medium-dark
🚵🏿	person mountain biking: dark skin tone		People & Body	🚵	dark
🚵‍♂️	man mountain biking	mountain_biking_man	People & Body	🚵‍♂️	default
🚵🏻‍♂️	man mountain biking: light skin tone		People & Body	🚵‍♂️	light
🚵🏼‍♂️	man mountain biking: medium-light skin tone		People & Body	🚵‍♂️	medium-light
🚵🏽‍♂️	man mountain biking: medium skin tone		People & Body	🚵‍♂️	medium
🚵🏾‍♂️	man mountain biking: medium-dark skin tone		People & Body	🚵‍♂️	medium-dark
🚵🏿‍♂️	man mountain biking: dark skin tone		People & Body	🚵‍♂️	dark
🚵‍♀️	woman mountain biking	mountain_biking_woman	People & Body	🚵‍♀️	default
🚵🏻‍♀️	woman mountain biking: light skin tone		People & Body	🚵‍♀️	light
🚵🏼‍♀️	woman mountain biking: medium-light skin tone		People & Body	🚵‍♀️	medium-light
🚵🏽‍♀️	woman mountain biking: medium skin tone		People & Body	🚵‍♀️	medium
🚵🏾‍♀️	woman mountain biking: medium-dark skin tone		People & Body	🚵‍♀️	medium-dark
🚵🏿‍♀️	woman mountain biking: dark skin tone		People & Body	🚵‍♀️	dark
🤸	person cartwheeling	cartwheeling	People & Body	🤸	default
🤸🏻	person cartwheeling: light skin tone		People & Body	🤸	light
🤸🏼	person cartwheeling: medium-light skin tone		People & Body	🤸	medium-light
🤸🏽	person cartwheeling: medium skin tone		People & Body	🤸	medium
🤸🏾	person cartwheeling: medium-dark skin tone		People & Body	🤸	medium-dark
🤸🏿	person cartwheeling: dark skin tone		People & Body	🤸	dark
🤸‍♂️	man cartwheeling	man_cartwheeling	People & Body	🤸‍♂️	default
🤸🏻‍♂️	man cartwheeling: light skin tone		People & Body	🤸‍♂️	light
🤸🏼‍♂️	man cartwheeling: medium-light skin tone		People & Body	🤸‍♂️	medium-light
🤸🏽‍♂️	man cartwheeling: medium skin tone		People & Body	🤸‍♂️	medium
🤸🏾‍♂️	man cartwheeling: medium-dark skin tone		People & Body	🤸‍♂️	medium-dark
🤸🏿‍♂️	man cartwheeling: dark skin tone		People & Body	🤸‍♂️	dark
🤸‍♀️	woman cartwheeling	woman_cartwheeling	People & Body	🤸‍♀️	default
🤸🏻‍♀️	woman cartwheeling: light skin tone		People & Body	🤸‍♀️	light
🤸🏼‍♀️	woman cartwheeling: medium-light skin tone		People & Body	🤸‍♀️	medium-light
🤸🏽‍♀️	woman cartwheeling: medium skin tone		People & Body	🤸‍♀️	medium
🤸🏾‍♀️	woman cartwheeling: medium-dark skin tone		People & Body	🤸‍♀️	medium-dark
🤸🏿‍♀️	woman cartwheeling: dark skin tone		People & Body	🤸‍♀️	dark
🤼	people wrestling	wrestling	People & Body	🤼	default
🤼🏻	people wrestling: light skin tone		People & Body	🤼	light
🤼🏼	people wrestling: medium-light skin tone		People & Body	🤼	medium-light
🤼🏽	people wrestling: medium skin tone		People & Body	🤼	medium
🤼🏾	people wrestling: medium-dark skin tone		People & Body	🤼	medium-dark
🤼🏿	people wrestling: dark skin tone		People & Body	🤼	dark
🧑🏻‍🫯‍🧑🏼	people wrestling: light skin tone, medium-light skin tone		People & Body	🤼	mixed
🧑🏻‍🫯‍🧑🏽	people wrestling: light skin tone, medium skin tone		People & Body	🤼	mixed
🧑🏻‍🫯‍🧑🏾	people wrestling: light skin tone, medium-dark skin tone		People & Body	🤼	mixed
🧑🏻‍🫯‍🧑🏿	people wrestling: light skin tone, dark skin tone		People & Body	🤼	mixed
🧑🏼‍🫯‍🧑🏻	people wrestling: medium-light skin tone, light skin tone		People & Body	🤼	mixed
🧑🏼‍🫯‍🧑🏽	people wrestling: medium-light skin tone, medium skin tone		People & Body	🤼	mixed
🧑🏼‍🫯‍🧑🏾	people wrestling: medium-light skin tone, medium-dark skin tone		People & Body	🤼	mixed
🧑🏼‍🫯‍🧑🏿	people wrestling: medium-light skin tone, dark skin tone		People & Body	🤼	mixed
🧑🏽‍🫯‍🧑🏻	people wrestling: medium skin tone, light skin tone		People & Body	🤼	mixed
🧑🏽‍🫯‍🧑🏼	people wrestling: medium skin tone, medium-light skin tone		People & Body	🤼	mixed
🧑🏽‍🫯‍🧑🏾	people wrestling: medium skin tone, medium-dark skin tone		People & Body	🤼	mixed
🧑🏽‍🫯‍🧑🏿	people wrestling: medium skin tone, dark skin tone		People & Body	🤼	mixed
🧑🏾‍🫯‍🧑🏻	people wrestling: medium-dark skin tone, light skin tone		People & Body	🤼	mixed
🧑🏾‍🫯‍🧑🏼	people wrestling: medium-dark skin tone, medium-light skin tone		People & Body	🤼	mixed
🧑🏾‍🫯‍🧑🏽	people wrestling: medium-dark skin tone, medium skin tone		People & Body	🤼	mixed
🧑🏾‍🫯‍🧑🏿	people wrestling: medium-dark skin tone, dark skin tone		People & Body	🤼	mixed
🧑🏿‍🫯‍🧑🏻	people wrestling: dark skin tone, light skin tone		People & Body	🤼	mixed
🧑🏿‍🫯‍🧑🏼	people wrestling: dark skin tone, medium-light skin tone		People & Body	🤼	mixed
🧑🏿‍🫯‍🧑🏽	people wrestling: dark skin tone, medium skin tone		People & Body	🤼	mixed
🧑🏿‍🫯‍🧑🏾	people wrestling: dark skin tone, medium-dark skin tone		People & Body	🤼	mixed
🤼‍♂️	men wrestling	men_wrestling	People & Body	🤼‍♂️	default
🤼🏻‍♂️	men wrestling: light skin tone		People & Body	🤼‍♂️	light
🤼🏼‍♂️	men wrestling: medium-light skin tone		People & Body	🤼‍♂️	medium-light
🤼🏽‍♂️	men wrestling: medium skin tone		People & Body	🤼‍♂️	medium
🤼🏾‍♂️	men wrestling: medium-dark skin tone		People & Body	🤼‍♂️	medium-dark
🤼🏿‍♂️	men wrestling: dark skin tone		People & Body	🤼‍♂️	dark
👨🏻‍🫯‍👨🏼	men wrestling: light skin tone, medium-light skin tone		People & Body	🤼‍♂️	mixed
👨🏻‍🫯‍👨🏽	men wrestling: light skin tone, medium skin tone		People & Body	🤼‍♂️	mixed
👨🏻‍🫯‍👨🏾	men wrestling: light skin tone, medium-dark skin tone		People & Body	🤼‍♂️	mixed
👨🏻‍🫯‍👨🏿	men wrestling: light skin tone, dark skin tone		People & Body	🤼‍♂️	mixed
👨🏼‍🫯‍👨🏻	men wrestling: medium-light skin tone, light skin tone		People & Body	🤼‍♂️	mixed
👨🏼‍🫯‍👨🏽	men wrestling: medium-light skin tone, medium skin tone		People & Body	🤼‍♂️	mixed
👨🏼‍🫯‍👨🏾	men wrestling: medium-light skin tone, medium-dark skin tone		People & Body	🤼‍♂️	mixed
👨🏼‍🫯‍👨🏿	men wrestling: medium-light skin tone, dark skin tone		People & Body	🤼‍♂️	mixed
👨🏽‍🫯‍👨🏻	men wrestling: medium skin tone, light skin tone		People & Body	🤼‍♂️	mixed
👨🏽‍🫯‍👨🏼	men wrestling: medium skin tone, medium-light skin tone		People & Body	🤼‍♂️	mixed
👨🏽‍🫯‍👨🏾	men wrestling: medium skin tone, medium-dark skin tone		People & Body	🤼‍♂️	mixed
👨🏽‍🫯‍👨🏿	men wrestling: medium skin tone, dark skin tone		People & Body	🤼‍♂️	mixed
👨🏾‍🫯‍👨🏻	men wrestling: medium-dark skin tone, light skin tone		People & Body	🤼‍♂️	mixed
👨🏾‍🫯‍👨🏼	men wrestling: medium-dark skin tone, medium-light skin tone		People & Body	🤼‍♂️	mixed
👨🏾‍🫯‍👨🏽	men wrestling: medium-dark skin tone, medium skin tone		People & Body	🤼‍♂️	mixed
👨🏾‍🫯‍👨🏿	men wrestling: medium-dark skin tone, dark skin tone		People & Body	🤼‍♂️	mixed
👨🏿‍🫯‍👨🏻	men wrestling: dark skin tone, light skin tone		People & Body	🤼‍♂️	mixed
👨🏿‍🫯‍👨🏼	men wrestling: dark skin tone, medium-light skin tone		People & Body	🤼‍♂️	mixed
👨🏿‍🫯‍👨🏽	men wrestling: dark skin tone, medium skin tone		People & Body	🤼‍♂️	mixed
👨🏿‍🫯‍👨🏾	men wrestling: dark skin tone, medium-dark skin tone		People & Body	🤼‍♂️	mixed
🤼‍♀️	women wrestling	women_wrestling	People & Body	🤼‍♀️	default
🤼🏻‍♀️	women wrestling: light skin tone		People & Body	🤼‍♀️	light
🤼🏼‍♀️	women wrestling: medium-light skin tone		People & Body	🤼‍♀️	medium-light
🤼🏽‍♀️	women wrestling: medium skin tone		People & Body	🤼‍♀️	medium
🤼🏾‍♀️	women wrestling: medium-dark skin tone		People & Body	🤼‍♀️	medium-dark
🤼🏿‍♀️	women wrestling: dark skin tone		People & Body	🤼‍♀️	dark
👩🏻‍🫯‍👩🏼	women wrestling: light skin tone, medium-light skin tone		People & Body	🤼‍♀️	mixed
👩🏻‍🫯‍👩🏽	women wrestling: light skin tone, medium skin tone		People & Body	🤼‍♀️	mixed
👩🏻‍🫯‍👩🏾	women wrestling: light skin tone, medium-dark skin tone		People & Body	🤼‍♀️	mixed
👩🏻‍🫯‍👩🏿	women wrestling: light skin tone, dark skin tone		People & Body	🤼‍♀️	mixed
👩🏼‍🫯‍👩🏻	women wrestling: medium-light skin tone, light skin tone		People & Body	🤼‍♀️	mixed
👩🏼‍🫯‍👩🏽	women wrestling: medium-light skin tone, medium skin tone		People & Body	🤼‍♀️	mixed
👩🏼‍🫯‍👩🏾	women wrestling: medium-light skin tone, medium-dark skin tone		People & Body	🤼‍♀️	mixed
👩🏼‍🫯‍👩🏿	women wrestling: medium-light skin tone, dark skin tone		People & Body	🤼‍♀️	mixed
👩🏽‍🫯‍👩🏻	women wrestling: medium skin tone, light skin tone		People & Body	🤼‍♀️	mixed
👩🏽‍🫯‍👩🏼	women wrestling: medium skin tone, medium-light skin tone		People & Body	🤼‍♀️	mixed
👩🏽‍🫯‍👩🏾	women wrestling: medium skin tone, medium-dark skin tone		People & Body	🤼‍♀️	mixed
👩🏽‍🫯‍👩🏿	women wrestling: medium skin tone, dark skin tone		People & Body	🤼‍♀️	mixed
👩🏾‍🫯‍👩🏻	women wrestling: medium-dark skin tone, light skin tone		People & Body	🤼‍♀️	mixed
👩🏾‍🫯‍👩🏼	women wrestling: medium-dark skin tone, medium-light skin tone		People & Body	🤼‍♀️	mixed
👩🏾‍🫯‍👩🏽	women wrestling: medium-dark skin tone, medium skin tone		People & Body	🤼‍♀️	mixed
👩🏾‍🫯‍👩🏿	women wrestling: medium-dark skin tone, dark skin tone		People & Body	🤼‍♀️	mixed
👩🏿‍🫯‍👩🏻	women wrestling: dark skin tone, light skin tone		People & Body	🤼‍♀️	mixed
👩🏿‍🫯‍👩🏼	women wrestling: dark skin tone, medium-light skin tone		People & Body	🤼‍♀️	mixed
👩🏿‍🫯‍👩🏽	women wrestling: dark skin tone, medium skin tone		People & Body	🤼‍♀️	mixed
👩🏿‍🫯‍👩🏾	women wrestling: dark skin tone, medium-dark skin tone		People & Body	🤼‍♀️	mixed
🤽	person playing water polo	water_polo	People & Body	🤽	default
🤽🏻	person playing water polo: light skin tone		People & Body	🤽	light
🤽🏼	person playing water polo: medium-light skin tone		People & Body	🤽	medium-light
🤽🏽	person playing water polo: medium skin tone		People & Body	🤽	medium
🤽🏾	person playing water polo: medium-dark skin tone		People & Body	🤽	medium-dark
🤽🏿	person playing water polo: dark skin tone		People & Body	🤽	dark
🤽‍♂️	man playing water polo	man_playing_water_polo	People & Body	🤽‍♂️	default
🤽🏻‍♂️	man playing water polo: light skin tone		People & Body	🤽‍♂️	light
